Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,lead_purchase_eligible,latest_approved_review_created_at
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2901234,NA,/companies/2901234-north-construction?searched_category_id=321&service_area=2131792,NA,north-construction,2017-08-22T15:15:59.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1963470,North construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,0,FALSE,NA,FALSE,FALSE,2131792,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2684033,NA,/companies/2684033-moceri-homes?searched_category_id=321&service_area=1697237,NA,moceri-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1747085,Moceri Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1697237,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2658330,NA,/companies/2658330-chadelle-home-builders?searched_category_id=321&service_area=1671534,NA,chadelle-home-builders,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1721382,Chadelle Home Builders,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1671534,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2694061,NA,/companies/2694061-tri-county-homes?searched_category_id=321&service_area=1707265,NA,tri-county-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1757113,Tri-County Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1707265,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2695933,NA,/companies/2695933-yorkdale-homes-ltd?searched_category_id=321&service_area=1709137,NA,yorkdale-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1758985,Yorkdale Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1709137,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2736408,NA,/companies/2736408-jms-jack-moceri-sons?searched_category_id=321&service_area=1749612,NA,jms-jack-moceri-sons,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1799460,JMS Jack Moceri & Sons,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1749612,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2737066,NA,/companies/2737066-kolody-contracting-co-ltd?searched_category_id=321&service_area=1750270,NA,kolody-contracting-co-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1800118,Kolody Contracting Co Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1750270,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2740603,NA,/companies/2740603-peaco-construction-ltd?searched_category_id=321&service_area=1753807,NA,peaco-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1803655,Peaco Construction Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1753807,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2749452,NA,/companies/2749452-berghem-power-washing?searched_category_id=321&service_area=1762656,NA,berghem-power-washing,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1812504,Berghem Power Washing,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1762656,0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2684033,NA,/companies/2684033-moceri-homes?searched_category_id=321&service_area=1697237,NA,moceri-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1747085,Moceri Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1697237,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2901234,NA,/companies/2901234-north-construction?searched_category_id=321&service_area=2131792,NA,north-construction,2017-08-22T15:15:59.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1963470,North construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,0,FALSE,NA,FALSE,FALSE,2131792,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2658330,NA,/companies/2658330-chadelle-home-builders?searched_category_id=321&service_area=1671534,NA,chadelle-home-builders,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1721382,Chadelle Home Builders,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1671534,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2694061,NA,/companies/2694061-tri-county-homes?searched_category_id=321&service_area=1707265,NA,tri-county-homes,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1757113,Tri-County Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1707265,-1.0,321,NA,NA,FALSE,NA
https://homestars.com/on/sandwich-south/builders,65,"c(""https://homestars.com/on/sandwich-south/builders?&page=2&"", ""https://homestars.com/on/sandwich-south/builders?&page=3&"", ""https://homestars.com/on/sandwich-south/builders?&page=4&"", ""https://homestars.com/on/sandwich-south/builders?&page=5&"", ""https://homestars.com/on/sandwich-south/builders?&page=6&"", ""https://homestars.com/on/sandwich-south/builders?&page=7&"")",Builders,2695933,NA,/companies/2695933-yorkdale-homes-ltd?searched_category_id=321&service_area=1709137,NA,yorkdale-homes-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1758985,Yorkdale Homes Ltd,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,1709137,-1.0,321,NA,NA,FALSE,NA
